state,gender,year,name,number,created_date
NY,M,1910,Vito,15,11/28/2016
NY,M,1910,Allan,15,11/28/2016
NY,M,1910,Gustave,8,11/28/2016
NY,F,1910,Rae,40,11/28/2016
NY,F,1910,Effie,6,11/28/2016
NY,F,1910,Amanda,5,11/28/2016
NY,M,1910,Richard,140,11/28/2016
NY,M,1910,Marcus,5,11/28/2016
NY,F,1910,Mabel,110,11/28/2016
NY,F,1910,Millicent,15,11/28/2016
NY,F,1910,Bess,10,11/28/2016
NY,F,1910,Freida,7,11/28/2016
NY,M,1910,Mario,15,11/28/2016
NY,M,1910,Owen,7,11/28/2016
NY,M,1910,Elwood,5,11/28/2016
NY,M,1910,Gennaro,5,11/28/2016
NY,F,1910,Frieda,76,11/28/2016
NY,F,1910,Nina,29,11/28/2016
NY,F,1910,Georgia,14,11/28/2016
NY,F,1910,Carmen,9,11/28/2016
NY,M,1910,Morris,110,11/28/2016
NY,M,1910,Steven,11,11/28/2016
NY,M,1910,Leland,8,11/28/2016
NY,M,1910,Jay,6,11/28/2016
NY,F,1910,Jane,84,11/28/2016
NY,F,1910,Angela,55,11/28/2016
NY,F,1910,Hortense,13,11/28/2016
NY,F,1910,Santa,9,11/28/2016
NY,M,1910,Edwin,57,11/28/2016
NY,M,1910,Mary,11,11/28/2016
NY,M,1910,Oliver,6,11/28/2016
NY,F,1910,Agnes,231,11/28/2016
NY,F,1910,Christine,41,11/28/2016
NY,F,1910,Alberta,22,11/28/2016
NY,F,1910,Minna,13,11/28/2016
NY,M,1910,Stephen,62,11/28/2016
NY,M,1910,Armando,5,11/28/2016
NY,F,1910,Emma,140,11/28/2016
NY,F,1910,Fay,73,11/28/2016
NY,F,1910,Regina,64,11/28/2016
NY,F,1910,Filomena,30,11/28/2016
NY,F,1910,Lula,5,11/28/2016
NY,M,1910,Mark,9,11/28/2016
NY,M,1910,Clayton,8,11/28/2016
NY,M,1910,Ignatius,7,11/28/2016
NY,M,1910,Jimmy,6,11/28/2016
NY,F,1910,Hilda,91,11/28/2016
NY,F,1910,Angeline,40,11/28/2016
NY,F,1910,Gussie,37,11/28/2016
NY,F,1910,Isabel,37,11/28/2016
NY,F,1910,Dolores,35,11/28/2016
NY,F,1910,Peggy,19,11/28/2016
NY,M,1910,Meyer,30,11/28/2016
NY,M,1910,Gordon,25,11/28/2016
NY,M,1910,Julian,7,11/28/2016
NY,F,1910,Winifred,56,11/28/2016
NY,F,1910,Isabella,19,11/28/2016
NY,F,1910,Lorena,7,11/28/2016
NY,M,1910,Rubin,13,11/28/2016
NY,M,1910,Timothy,9,11/28/2016
NY,F,1910,Emily,124,11/28/2016
NY,F,1910,Adele,70,11/28/2016
NY,F,1910,Sara,44,11/28/2016
NY,F,1910,Goldie,27,11/28/2016
NY,F,1910,Annie,21,11/28/2016
NY,F,1910,Elma,15,11/28/2016
NY,F,1910,Lucia,10,11/28/2016
NY,F,1910,Alvina,7,11/28/2016
NY,F,1910,Gaetana,7,11/28/2016
NY,F,1910,Hedwig,7,11/28/2016
NY,M,1910,Paul,148,11/28/2016
NY,M,1910,Benjamin,92,11/28/2016
NY,M,1910,Salvatore,74,11/28/2016
NY,M,1910,Simon,23,11/28/2016
NY,M,1910,Carlton,16,11/28/2016
NY,M,1910,Aaron,15,11/28/2016
NY,M,1910,Maxwell,5,11/28/2016
NY,F,1910,Aurelia,6,11/28/2016
NY,M,1910,Raymond,122,11/28/2016
NY,M,1910,Leon,38,11/28/2016
NY,F,1910,Miriam,74,11/28/2016
NY,F,1910,Zelda,6,11/28/2016
NY,F,1910,Silvia,5,11/28/2016
NY,M,1910,Murray,46,11/28/2016
NY,M,1910,Jerry,22,11/28/2016
NY,M,1910,Otto,20,11/28/2016
NY,M,1910,Ronald,10,11/28/2016
NY,F,1910,Irene,272,11/28/2016
NY,F,1910,Lottie,47,11/28/2016
NY,F,1910,Patricia,33,11/28/2016
NY,F,1910,Bridget,8,11/28/2016
NY,F,1910,Leonora,7,11/28/2016
NY,F,1910,Raffaela,6,11/28/2016
NY,F,1910,Marietta,5,11/28/2016
NY,M,1910,David,141,11/28/2016
NY,M,1910,Frederick,109,11/28/2016
NY,M,1910,Fred,106,11/28/2016
NY,M,1910,Allen,25,11/28/2016
NY,M,1910,Archie,10,11/28/2016
NY,M,1910,Moses,7,11/28/2016
NY,M,1910,Stuart,5,11/28/2016
NY,F,1910,Alice,410,11/28/2016
NY,F,1910,Violet,52,11/28/2016
NY,F,1910,Harriette,12,11/28/2016
NY,M,1910,Phillip,18,11/28/2016
NY,M,1910,Israel,9,11/28/2016
NY,M,1910,Bennie,6,11/28/2016
NY,F,1910,Grace,348,11/28/2016
NY,M,1910,Ralph,106,11/28/2016
NY,M,1910,Eugene,67,11/28/2016
NY,M,1910,Tony,34,11/28/2016
NY,M,1910,Hugh,16,11/28/2016
NY,M,1910,Dominic,12,11/28/2016
NY,M,1910,Benedict,9,11/28/2016
NY,M,1910,Bruno,6,11/28/2016
NY,F,1910,Eleanor,260,11/28/2016
NY,F,1910,Janet,46,11/28/2016
NY,F,1910,Cora,31,11/28/2016
NY,F,1910,Leta,6,11/28/2016
NY,F,1910,Mimi,5,11/28/2016
NY,M,1910,Ferdinand,10,11/28/2016
NY,M,1910,Reginald,10,11/28/2016
NY,M,1910,Sylvester,9,11/28/2016
NY,M,1910,Clyde,8,11/28/2016
NY,F,1910,Rose,990,11/28/2016
NY,F,1910,Hazel,120,11/28/2016
NY,F,1910,Celia,105,11/28/2016
NY,F,1910,Bernice,92,11/28/2016
NY,F,1910,Ada,47,11/28/2016
NY,F,1910,Augusta,30,11/28/2016
NY,F,1910,Roberta,14,11/28/2016
NY,F,1910,Sadye,10,11/28/2016
NY,M,1910,Larry,14,11/28/2016
NY,F,1910,Gloria,29,11/28/2016
NY,F,1910,Linda,9,11/28/2016
NY,F,1910,Alta,8,11/28/2016
NY,F,1910,Theodora,8,11/28/2016
NY,M,1910,Alexander,70,11/28/2016
NY,M,1910,Antonio,18,11/28/2016
NY,M,1910,Lee,11,11/28/2016
NY,M,1910,Marshall,7,11/28/2016
NY,F,1910,Kathryn,124,11/28/2016
NY,F,1910,Ellen,86,11/28/2016
NY,F,1910,Amelia,57,11/28/2016
NY,F,1910,Verna,17,11/28/2016
NY,F,1910,Eleanore,14,11/28/2016
NY,F,1910,Beth,7,11/28/2016
NY,M,1910,Donald,70,11/28/2016
NY,F,1910,Caroline,81,11/28/2016
NY,F,1910,Mathilde,7,11/28/2016
NY,M,1910,Max,98,11/28/2016
NY,M,1910,Edmund,34,11/28/2016
NY,M,1910,Rudolph,23,11/28/2016
NY,M,1910,Bertram,10,11/28/2016
NY,M,1910,Casimir,5,11/28/2016
NY,F,1910,Hannah,45,11/28/2016
NY,F,1910,Leona,45,11/28/2016
NY,F,1910,Lucile,10,11/28/2016
NY,F,1910,Susie,10,11/28/2016
NY,M,1910,William,768,11/28/2016
NY,M,1910,Dan,10,11/28/2016
NY,F,1910,Cecile,18,11/28/2016
NY,M,1910,Saul,15,11/28/2016
NY,M,1910,Sigmund,7,11/28/2016
NY,F,1910,Katherine,191,11/28/2016
NY,F,1910,Wanda,22,11/28/2016
NY,F,1910,Yolanda,15,11/28/2016
NY,M,1910,Matthew,38,11/28/2016
NY,M,1910,Willis,7,11/28/2016
NY,F,1910,Maxine,8,11/28/2016
NY,F,1910,Lilian,7,11/28/2016
NY,M,1910,Melvin,11,11/28/2016
NY,M,1910,Eli,10,11/28/2016
NY,M,1910,Joesph,7,11/28/2016
NY,M,1910,Stewart,6,11/28/2016
NY,F,1910,Margaret,926,11/28/2016
NY,F,1910,Leah,30,11/28/2016
NY,F,1910,Iva,13,11/28/2016
NY,F,1910,Felicia,11,11/28/2016
NY,F,1910,Fae,8,11/28/2016
NY,F,1910,Julia,245,11/28/2016
NY,F,1910,Madeline,120,11/28/2016
NY,F,1910,Sadie,113,11/28/2016
NY,F,1910,Dora,70,11/28/2016
NY,F,1910,Erma,16,11/28/2016
NY,F,1910,Marcella,13,11/28/2016
NY,F,1910,Palma,6,11/28/2016
NY,F,1910,Cele,5,11/28/2016
NY,M,1910,Joseph,917,11/28/2016
NY,M,1910,Samuel,167,11/28/2016
NY,M,1910,Norman,46,11/28/2016
NY,F,1910,Elizabeth,579,11/28/2016
NY,F,1910,Anne,340,11/28/2016
NY,F,1910,Loretta,101,11/28/2016
NY,F,1910,Ray,21,11/28/2016
NY,F,1910,Alfreda,6,11/28/2016
NY,F,1910,Carmela,78,11/28/2016
NY,F,1910,Concetta,48,11/28/2016
NY,F,1910,Ina,15,11/28/2016
NY,F,1910,Lucie,5,11/28/2016
NY,M,1910,Oscar,23,11/28/2016
NY,F,1910,Muriel,78,11/28/2016
NY,F,1910,Vivian,50,11/28/2016
NY,F,1910,Lois,29,11/28/2016
NY,F,1910,Freda,28,11/28/2016
NY,F,1910,Tina,7,11/28/2016
NY,F,1910,Rosina,6,11/28/2016
NY,F,1910,Elise,5,11/28/2016
NY,F,1910,Ettie,5,11/28/2016
NY,F,1910,Nell,5,11/28/2016
NY,M,1910,Fredrick,7,11/28/2016
NY,M,1910,Burton,6,11/28/2016
NY,M,1910,Casimer,6,11/28/2016
NY,M,1910,Augustus,5,11/28/2016
NY,M,1910,Gus,5,11/28/2016
NY,F,1910,Yvonne,10,11/28/2016
NY,F,1910,Jacqueline,6,11/28/2016
NY,F,1910,Dorotha,5,11/28/2016
NY,F,1910,Olivia,5,11/28/2016
NY,M,1910,Emil,29,11/28/2016
NY,M,1910,Hubert,10,11/28/2016
NY,F,1910,Gertrude,380,11/28/2016
NY,F,1910,Blanche,98,11/28/2016
NY,F,1910,Helena,21,11/28/2016
NY,F,1910,Diana,18,11/28/2016
NY,F,1910,Cathleen,9,11/28/2016
NY,F,1910,Rosamond,7,11/28/2016
NY,F,1910,Cecil,6,11/28/2016
NY,F,1910,Annabel,5,11/28/2016
NY,F,1910,Eugenie,5,11/28/2016
NY,M,1910,Walter,192,11/28/2016
NY,M,1910,Sidney,95,11/28/2016
NY,M,1910,Lloyd,27,11/28/2016
NY,F,1910,Frances,589,11/28/2016
NY,F,1910,Maybelle,7,11/28/2016
NY,F,1910,Syd,7,11/28/2016
NY,M,1910,Albert,217,11/28/2016
NY,F,1910,Pauline,200,11/28/2016
NY,F,1910,Susan,55,11/28/2016
NY,F,1910,Nan,8,11/28/2016
NY,M,1910,Lynn,6,11/28/2016
NY,M,1910,Ellsworth,5,11/28/2016
NY,F,1910,Catherine,521,11/28/2016
NY,F,1910,Sally,99,11/28/2016
NY,F,1910,Joan,52,11/28/2016
NY,F,1910,Clementine,6,11/28/2016
NY,M,1910,Mike,17,11/28/2016
NY,M,1910,Wallace,13,11/28/2016
NY,M,1910,Cornelius,6,11/28/2016
NY,F,1910,Ann,318,11/28/2016
NY,F,1910,Annette,45,11/28/2016
NY,F,1910,Mable,18,11/28/2016
NY,F,1910,Velma,16,11/28/2016
NY,F,1910,Elisabeth,12,11/28/2016
NY,F,1910,Libby,11,11/28/2016
NY,F,1910,Eda,8,11/28/2016
NY,F,1910,Iris,8,11/28/2016
NY,F,1910,Madge,6,11/28/2016
NY,M,1910,Gerald,38,11/28/2016
NY,M,1910,Elmer,26,11/28/2016
NY,M,1910,Edgar,16,11/28/2016
NY,M,1910,Horace,8,11/28/2016
NY,M,1910,Earle,6,11/28/2016
NY,M,1910,Curtis,5,11/28/2016
NY,F,1910,Della,14,11/28/2016
NY,F,1910,Gwendolyn,14,11/28/2016
NY,F,1910,Paula,14,11/28/2016
NY,F,1910,Madelene,5,11/28/2016
NY,M,1910,Christian,6,11/28/2016
NY,F,1910,Rebecca,34,11/28/2016
NY,F,1910,Beryl,10,11/28/2016
NY,F,1910,Domenica,9,11/28/2016
NY,F,1910,Elvera,8,11/28/2016
NY,M,1910,Harold,210,11/28/2016
NY,M,1910,Nathan,56,11/28/2016
NY,M,1910,Adam,10,11/28/2016
NY,M,1910,Edmond,9,11/28/2016
NY,M,1910,Irvin,8,11/28/2016
NY,M,1910,Lyle,5,11/28/2016
NY,F,1910,Faye,16,11/28/2016
NY,F,1910,Kate,12,11/28/2016
NY,F,1910,Sonia,9,11/28/2016
NY,F,1910,Lee,33,11/28/2016
NY,F,1910,Hattie,24,11/28/2016
NY,F,1910,Lila,19,11/28/2016
NY,F,1910,Rhoda,18,11/28/2016
NY,F,1910,Alyce,6,11/28/2016
NY,M,1910,Ethel,7,11/28/2016
NY,F,1910,Doris,164,11/28/2016
NY,F,1910,Mollie,70,11/28/2016
NY,F,1910,June,17,11/28/2016
NY,F,1910,Maud,7,11/28/2016
NY,M,1910,Jack,212,11/28/2016
NY,M,1910,Martin,67,11/28/2016
NY,M,1910,Everett,15,11/28/2016
NY,F,1910,Mildred,562,11/28/2016
NY,F,1910,Marie,503,11/28/2016
NY,F,1910,Veronica,77,11/28/2016
NY,F,1910,Constance,56,11/28/2016
NY,F,1910,Philomena,24,11/28/2016
NY,F,1910,Eve,16,11/28/2016
NY,F,1910,Katie,10,11/28/2016
NY,F,1910,Catharine,9,11/28/2016
NY,F,1910,Carmel,6,11/28/2016
NY,F,1910,Lucille,85,11/28/2016
NY,F,1910,Matilda,42,11/28/2016
NY,F,1910,Lillie,29,11/28/2016
NY,F,1910,Gilda,13,11/28/2016
NY,F,1910,Rosa,11,11/28/2016
NY,F,1910,Minerva,10,11/28/2016
NY,F,1910,Greta,6,11/28/2016
NY,F,1910,Valeria,6,11/28/2016
NY,M,1910,Alphonse,11,11/28/2016
NY,M,1910,Laurence,11,11/28/2016
NY,M,1910,Eric,8,11/28/2016
NY,M,1910,Biagio,5,11/28/2016
NY,F,1910,Estelle,98,11/28/2016
NY,F,1910,Selma,35,11/28/2016
NY,F,1910,Carol,29,11/28/2016
NY,F,1910,Ruby,20,11/28/2016
NY,F,1910,Katharine,16,11/28/2016
NY,F,1910,Wilhelmina,16,11/28/2016
NY,F,1910,Providence,7,11/28/2016
NY,F,1910,Pasqualina,6,11/28/2016
NY,F,1910,Angelica,5,11/28/2016
NY,M,1910,Nathaniel,11,11/28/2016
NY,F,1910,Bessie,90,11/28/2016
NY,F,1910,Vincenza,18,11/28/2016
NY,F,1910,Maryanna,5,11/28/2016
NY,F,1910,Rosetta,5,11/28/2016
NY,M,1910,Daniel,100,11/28/2016
NY,M,1910,Seymour,14,11/28/2016
NY,M,1910,Carmelo,5,11/28/2016
NY,F,1910,Bertha,203,11/28/2016
NY,F,1910,Natalie,34,11/28/2016
NY,F,1910,Elena,12,11/28/2016
NY,F,1910,Mina,8,11/28/2016
NY,F,1910,Delphine,7,11/28/2016
NY,M,1910,Louis,290,11/28/2016
NY,M,1910,Dominick,44,11/28/2016
NY,M,1910,Marvin,14,11/28/2016
NY,M,1910,Domenico,5,11/28/2016
NY,F,1910,Marion,387,11/28/2016
NY,F,1910,Virginia,181,11/28/2016
NY,F,1910,Carrie,31,11/28/2016
NY,F,1910,Rosalind,18,11/28/2016
NY,F,1910,Lola,11,11/28/2016
NY,F,1910,Kitty,10,11/28/2016
NY,F,1910,Eloise,7,11/28/2016
NY,M,1910,Philip,117,11/28/2016
NY,M,1910,Herman,67,11/28/2016
NY,M,1910,Gerard,15,11/28/2016
NY,F,1910,Marjorie,200,11/28/2016
NY,F,1910,Bernadette,10,11/28/2016
NY,F,1910,Sabina,5,11/28/2016
NY,M,1910,Ben,25,11/28/2016
NY,M,1910,Morton,13,11/28/2016
NY,F,1910,Eva,121,11/28/2016
NY,F,1910,Kathleen,78,11/28/2016
NY,F,1910,Olive,43,11/28/2016
NY,M,1910,Sol,37,11/28/2016
NY,M,1910,Christopher,12,11/28/2016
NY,M,1910,Bruce,6,11/28/2016
NY,F,1910,Beatrice,292,11/28/2016
NY,F,1910,Elsie,178,11/28/2016
NY,F,1910,Viola,99,11/28/2016
NY,F,1910,Jeannette,47,11/28/2016
NY,F,1910,Phyllis,36,11/28/2016
NY,F,1910,Santina,9,11/28/2016
NY,F,1910,Althea,5,11/28/2016
NY,M,1910,Alvin,12,11/28/2016
NY,M,1910,Clement,6,11/28/2016
NY,F,1910,Angelina,111,11/28/2016
NY,F,1910,Elvira,38,11/28/2016
NY,F,1910,Mattie,9,11/28/2016
NY,F,1910,Deborah,6,11/28/2016
NY,M,1910,Thomas,335,11/28/2016
NY,M,1910,August,29,11/28/2016
NY,M,1910,Rocco,18,11/28/2016
NY,M,1910,Willard,15,11/28/2016
NY,F,1910,Dorothy,897,11/28/2016
NY,F,1910,Esther,233,11/28/2016
NY,M,1910,Arthur,215,11/28/2016
NY,M,1910,Sanford,5,11/28/2016
NY,F,1910,Clara,174,11/28/2016
NY,F,1910,Carolyn,43,11/28/2016
NY,F,1910,Sophia,25,11/28/2016
NY,F,1910,Valerie,8,11/28/2016
NY,F,1910,Marianne,7,11/28/2016
NY,M,1910,Peter,132,11/28/2016
NY,M,1910,Douglas,14,11/28/2016
NY,M,1910,Percy,9,11/28/2016
NY,M,1910,Eddie,8,11/28/2016
NY,M,1910,Dante,6,11/28/2016
NY,F,1910,Vera,83,11/28/2016
NY,F,1910,Bella,41,11/28/2016
NY,F,1910,Elva,6,11/28/2016
NY,F,1910,Cathryn,5,11/28/2016
NY,F,1910,Lynn,5,11/28/2016
NY,M,1910,Carl,92,11/28/2016
NY,M,1910,Carmine,16,11/28/2016
NY,M,1910,Isadore,12,11/28/2016
NY,M,1910,Irwin,11,11/28/2016
NY,M,1910,Vernon,11,11/28/2016
NY,M,1910,Rose,6,11/28/2016
NY,F,1910,Josephine,431,11/28/2016
NY,F,1910,Edythe,34,11/28/2016
NY,F,1910,Harriett,16,11/28/2016
NY,F,1910,Judith,12,11/28/2016
NY,M,1910,John,1125,11/28/2016
NY,M,1910,Frank,512,11/28/2016
NY,M,1910,Solomon,20,11/28/2016
NY,M,1910,Warren,13,11/28/2016
NY,F,1910,Sarah,177,11/28/2016
NY,F,1910,Claire,61,11/28/2016
NY,F,1910,Nora,36,11/28/2016
NY,F,1910,Naomi,19,11/28/2016
NY,F,1910,Gretchen,5,11/28/2016
NY,M,1910,Dave,9,11/28/2016
NY,M,1910,Patsy,7,11/28/2016
NY,F,1910,Geraldine,53,11/28/2016
NY,F,1910,Norma,30,11/28/2016
NY,M,1910,Hyman,37,11/28/2016
NY,M,1910,Harrison,8,11/28/2016
NY,M,1910,Dale,6,11/28/2016
NY,M,1910,Mac,6,11/28/2016
NY,M,1910,Tom,5,11/28/2016
NY,F,1910,Mathilda,9,11/28/2016
NY,M,1910,Clarence,57,11/28/2016
NY,M,1910,Jules,12,11/28/2016
NY,M,1910,Charlie,9,11/28/2016
NY,F,1910,Martha,167,11/28/2016
NY,F,1910,Myrtle,58,11/28/2016
NY,M,1910,Anthony,264,11/28/2016
NY,M,1910,Alfonso,9,11/28/2016
NY,F,1910,Pearl,129,11/28/2016
NY,F,1910,Nettie,62,11/28/2016
NY,F,1910,Arline,20,11/28/2016
NY,F,1910,Beverly,6,11/28/2016
NY,M,1910,Stanley,104,11/28/2016
NY,M,1910,Bert,10,11/28/2016
NY,F,1910,Louise,279,11/28/2016
NY,F,1910,Genevieve,113,11/28/2016
NY,F,1910,Shirley,76,11/28/2016
NY,F,1910,Camille,16,11/28/2016
NY,M,1910,Charles,528,11/28/2016
NY,M,1910,Nelson,10,11/28/2016
NY,M,1910,Cecil,6,11/28/2016
NY,F,1910,Jean,250,11/28/2016
NY,F,1910,Belle,53,11/28/2016
NY,F,1910,Amy,16,11/28/2016
NY,F,1910,Marcia,11,11/28/2016
NY,F,1910,Marjory,8,11/28/2016
NY,F,1910,Bette,6,11/28/2016
NY,F,1910,Evelyn,366,11/28/2016
NY,F,1910,Ethel,296,11/28/2016
NY,F,1910,Rosemary,30,11/28/2016
NY,F,1910,Audrey,20,11/28/2016
NY,F,1910,Luella,20,11/28/2016
NY,F,1910,Roslyn,10,11/28/2016
NY,F,1910,Celeste,5,11/28/2016
NY,F,1910,Therese,5,11/28/2016
NY,M,1910,Robert,332,11/28/2016
NY,M,1910,Alfred,130,11/28/2016
NY,M,1910,Ernest,79,11/28/2016
NY,F,1910,Maude,17,11/28/2016
NY,F,1910,Agatha,15,11/28/2016
NY,F,1910,Anastasia,11,11/28/2016
NY,F,1910,Hester,7,11/28/2016
NY,M,1910,Nick,11,11/28/2016
NY,F,1910,Barbara,71,11/28/2016
NY,F,1910,Yetta,46,11/28/2016
NY,F,1910,Johanna,27,11/28/2016
NY,F,1910,Lenore,10,11/28/2016
NY,F,1910,Annabelle,9,11/28/2016
NY,F,1910,John,7,11/28/2016
NY,M,1910,Alton,10,11/28/2016
NY,F,1910,Charlotte,133,11/28/2016
NY,F,1910,Helene,41,11/28/2016
NY,F,1910,Lilyan,12,11/28/2016
NY,F,1910,Margie,9,11/28/2016
NY,F,1910,Kathrine,5,11/28/2016
NY,M,1910,Salvator,5,11/28/2016
NY,F,1910,Tillie,54,11/28/2016
NY,F,1910,Corinne,6,11/28/2016
NY,M,1910,Isidore,34,11/28/2016
NY,M,1910,Jesse,15,11/28/2016
NY,M,1910,Homer,7,11/28/2016
NY,F,1910,Harriet,87,11/28/2016
NY,F,1910,Eileen,55,11/28/2016
NY,M,1910,Nicholas,78,11/28/2016
NY,M,1910,Frederic,9,11/28/2016
OH,F,1910,Jessie,48,11/28/2016
OH,F,1910,Emily,25,11/28/2016
OH,F,1910,Estelle,20,11/28/2016
OH,F,1910,Neva,12,11/28/2016
OH,F,1910,Treva,9,11/28/2016
OH,F,1910,Belle,5,11/28/2016
OH,F,1910,Maybelle,5,11/28/2016
OH,M,1910,Paul,146,11/28/2016
OH,M,1910,Earl,65,11/28/2016
OH,M,1910,Leonard,37,11/28/2016
OH,F,1910,Celia,14,11/28/2016
OH,F,1910,Annabelle,12,11/28/2016
OH,F,1910,Eve,6,11/28/2016
OH,M,1910,Eugene,38,11/28/2016
OH,M,1910,Marion,10,11/28/2016
OH,F,1910,Sylvia,38,11/28/2016
OH,F,1910,Carol,9,11/28/2016
OH,F,1910,Nell,8,11/28/2016
OH,F,1910,Tillie,5,11/28/2016
OH,M,1910,Arthur,70,11/28/2016
OH,M,1910,Francis,35,11/28/2016
OH,F,1910,Marion,48,11/28/2016
OH,F,1910,Naomi,29,11/28/2016
OH,F,1910,Coletta,8,11/28/2016
OH,F,1910,Letha,6,11/28/2016
OH,F,1910,Annette,5,11/28/2016
OH,F,1910,Reba,5,11/28/2016
OH,M,1910,Leroy,19,11/28/2016
OH,M,1910,Virgil,16,11/28/2016
OH,M,1910,Oscar,13,11/28/2016
OH,F,1910,Thelma,201,11/28/2016
OH,F,1910,Miriam,18,11/28/2016
OH,F,1910,Isabel,13,11/28/2016
OH,F,1910,Leona,66,11/28/2016
OH,F,1910,Stella,55,11/28/2016
OH,M,1910,Harold,119,11/28/2016
OH,M,1910,Peter,28,11/28/2016
OH,M,1910,Dale,13,11/28/2016
OH,F,1910,Helen,698,11/28/2016
OH,F,1910,Mamie,15,11/28/2016
OH,M,1910,Lewis,19,11/28/2016
OH,M,1910,Dwight,7,11/28/2016
OH,M,1910,Sanford,6,11/28/2016
OH,F,1910,Cora,32,11/28/2016
OH,F,1910,Lillie,16,11/28/2016
OH,F,1910,Laverne,7,11/28/2016
OH,F,1910,Rita,7,11/28/2016
OH,F,1910,Corinne,6,11/28/2016
OH,M,1910,Ralph,77,11/28/2016
OH,F,1910,Mary,1099,11/28/2016
OH,F,1910,May,20,11/28/2016
OH,F,1910,Ursula,8,11/28/2016
OH,M,1910,Leo,22,11/28/2016
OH,F,1910,Angela,23,11/28/2016
OH,F,1910,Hattie,17,11/28/2016
OH,F,1910,Mable,17,11/28/2016
OH,F,1910,Orpha,5,11/28/2016
OH,M,1910,Kenneth,59,11/28/2016
OH,M,1910,Cyril,6,11/28/2016
OH,F,1910,Bertha,88,11/28/2016
OH,F,1910,Violet,53,11/28/2016
OH,F,1910,Carmela,7,11/28/2016
OH,M,1910,Gordon,9,11/28/2016
OH,M,1910,Franklin,7,11/28/2016
OH,F,1910,Geraldine,44,11/28/2016
OH,F,1910,Eleanore,18,11/28/2016
OH,F,1910,June,17,11/28/2016
OH,F,1910,Elma,16,11/28/2016
OH,F,1910,Cornelia,7,11/28/2016
OH,M,1910,Milton,13,11/28/2016
OH,F,1910,Grace,150,11/28/2016
OH,F,1910,Laura,70,11/28/2016
OH,F,1910,Zella,6,11/28/2016
OH,F,1910,Almeda,5,11/28/2016
OH,M,1910,Benjamin,11,11/28/2016
OH,M,1910,Marvin,10,11/28/2016
OH,M,1910,Mary,6,11/28/2016
OH,F,1910,Angeline,9,11/28/2016
OH,F,1910,Alvina,8,11/28/2016
OH,F,1910,Cathryn,5,11/28/2016
OH,F,1910,Rowena,5,11/28/2016
OH,F,1910,Pauline,113,11/28/2016
OH,F,1910,Dolores,17,11/28/2016
OH,F,1910,Marjory,7,11/28/2016
OH,F,1910,Ina,5,11/28/2016
OH,M,1910,Samuel,29,11/28/2016
OH,M,1910,Carroll,6,11/28/2016
OH,M,1910,Leon,5,11/28/2016
OH,F,1910,Esther,144,11/28/2016
OH,F,1910,Marcella,41,11/28/2016
OH,F,1910,Clarice,9,11/28/2016
OH,F,1910,Bernadine,6,11/28/2016
OH,F,1910,Leora,5,11/28/2016
OH,M,1910,Richard,88,11/28/2016
OH,M,1910,Alexander,5,11/28/2016
OH,F,1910,Bessie,53,11/28/2016
OH,F,1910,Leah,10,11/28/2016
OH,F,1910,Jeanne,9,11/28/2016
OH,F,1910,Melba,5,11/28/2016
OH,F,1910,Caroline,29,11/28/2016
OH,F,1910,Katie,7,11/28/2016
OH,F,1910,Beryl,6,11/28/2016
OH,M,1910,Austin,7,11/28/2016
OH,F,1910,Alice,184,11/28/2016
OH,M,1910,Andy,5,11/28/2016
OH,F,1910,Mildred,395,11/28/2016
OH,F,1910,Lucille,128,11/28/2016
OH,M,1910,Frederick,24,11/28/2016
OH,F,1910,Fern,22,11/28/2016
OH,F,1910,Lenore,18,11/28/2016
OH,F,1910,Carolyn,16,11/28/2016
OH,F,1910,Annabel,8,11/28/2016
OH,F,1910,Rosalie,6,11/28/2016
OH,M,1910,Alan,6,11/28/2016
OH,M,1910,Foster,5,11/28/2016
OH,F,1910,Juanita,25,11/28/2016
OH,F,1910,Rosa,10,11/28/2016
OH,F,1910,Lura,6,11/28/2016
OH,F,1910,Elvira,5,11/28/2016
OH,F,1910,Johanna,5,11/28/2016
OH,F,1910,Rosina,5,11/28/2016
OH,F,1910,Wilhelmina,5,11/28/2016
OH,F,1910,Clara,132,11/28/2016
OH,F,1910,Nettie,12,11/28/2016
OH,F,1910,Mollie,11,11/28/2016
OH,M,1910,Raymond,109,11/28/2016
OH,M,1910,Vernon,10,11/28/2016
OH,F,1910,Martha,164,11/28/2016
OH,F,1910,Flora,12,11/28/2016
OH,F,1910,Sue,12,11/28/2016
OH,F,1910,Iola,7,11/28/2016
OH,F,1910,Delia,5,11/28/2016
OH,M,1910,Lawrence,64,11/28/2016
OH,M,1910,Jacob,9,11/28/2016
OH,M,1910,Adolph,5,11/28/2016
OH,F,1910,Freda,38,11/28/2016
OH,F,1910,Lydia,11,11/28/2016
OH,M,1910,Patrick,6,11/28/2016
OH,F,1910,Geneva,27,11/28/2016
OH,F,1910,Isabelle,24,11/28/2016
OH,F,1910,Kathleen,21,11/28/2016
OH,M,1910,Theodore,32,11/28/2016
OH,F,1910,Lorena,11,11/28/2016
OH,F,1910,Arline,6,11/28/2016
OH,M,1910,Joseph,173,11/28/2016
OH,M,1910,Rudolph,14,11/28/2016
OH,F,1910,Roberta,12,11/28/2016
OH,F,1910,Lauretta,6,11/28/2016
OH,M,1910,Carl,92,11/28/2016
OH,M,1910,Henry,66,11/28/2016
OH,M,1910,Phillip,11,11/28/2016
